ACO,BMType,Count,RA_2000,Dec_2000,Redshift,Richness,D_class,Mag_10,GLON_2000,GLAT_2000
2995,I-II,69,33.8,-24.833333333333332,.0378,1,5,17.2,210.6876834269803,-71.05864957235426
2996,II,43,33.699999999999996,-51.61666666666667,,0,6,17.3,275.9044125796898,-60.913893778778714
2997,III,30,33.925,-51.81666666666667,,0,6,17.4,275.9551783589954,-60.671368994707834
2998,I-II,50,34.074999999999996,-48.266666666666666,,1,6,17.3,270.6418027602407,-63.19675123250271
2999,II-III,56,34.324999999999996,-28.366666666666667,,1,6,17.4,221.6614640211565,-70.9874787931158
3000,II-III,71,34.4,-19.416666666666668,,1,6,17.4,196.19202963442478,-68.80143430484762
3001,II,40,34.449999999999996,-17.466666666666665,,0,6,17.3,191.56680965767924,-67.85783161349929
3002,II-III,31,34.55,-50.03333333333333,,0,6,17.3,272.8561491670406,-61.723606110879224
3003,III,54,34.724999999999994,-28.966666666666665,,1,6,17.4,223.498173275621,-70.64261795428044
3004,I-II,36,34.724999999999994,-48.0,.0635,0,5,16.8,269.5520768996478,-63.06727868184938
3005,II-III,84,34.949999999999996,-19.1,,2,6,17.4,196.0228139215892,-68.19643606694135
3006,III,42,34.92499999999999,-41.03333333333333,,0,5,17.2,256.067395142279,-67.1496978094374
3007,I-II,39,35.27499999999999,-23.083333333333332,,0,6,17.4,206.61313357275478,-69.3330793171756
3008,II-III,40,35.425,-40.016666666666666,,0,6,17.3,253.29445902584735,-67.31269973789315
3009,I,54,35.52499999999999,-48.56666666666667,.0631,1,4,16.3,269.67227714122845,-62.29174039684217
3010,II-III,55,35.425,-63.68333333333333,,1,6,17.3,287.37457617520954,-50.63106920562383
3011,II-III,72,35.725,-16.783333333333335,,1,6,17.3,191.6019018461751,-66.4609042297562
3012,II,62,35.87499999999999,-26.8,,1,6,17.3,217.3019112109669,-69.51261378754991
3013,I-II,46,35.87499999999999,-41.0,,0,6,17.3,255.08752804679045,-66.54431307369153
3014,III,51,35.99999999999999,-42.1,,1,6,17.3,257.333934398053,-65.91262104500004
3015,I-II,88,36.24999999999999,-49.53333333333333,,2,6,17.3,270.4984821501762,-61.287891434451666
3016,II-III,42,36.349999999999994,-42.0,,0,6,17.4,256.80022175715874,-65.74005379953489
3017,II?,55,36.474999999999994,-41.9,,1,6,17.4,256.47636152732844,-65.70980132134305
3018,II-III,38,36.5,-64.01666666666667,,0,6,17.3,287.03905987850266,-50.092783501055116
3019,II-III:,80,36.65,-56.11666666666667,,2,6,17.4,278.97882660663174,-56.36222823059799
3020,I-II,59,36.824999999999996,-50.03333333333333,,1,6,17.3,270.74046585996064,-60.67629025665097
3021,II,36,36.724999999999994,-67.0,,0,5,17.2,289.3888825325582,-47.53995088457948
3022,III,44,37.099999999999994,-24.416666666666668,,0,6,17.4,211.29248960252662,-68.03739755511171
3023,III,34,37.125,-28.216666666666665,,0,6,17.4,221.48967622147387,-68.51815979949846
3024,III,57,37.074999999999996,-38.333333333333336,,1,6,17.3,247.99240858124753,-66.85449663609135
3025,II-III,42,37.35,-27.566666666666666,,0,6,17.4,219.76262957191844,-68.27772416332868
3026,III,88,37.525,-36.78333333333333,,2,6,17.4,243.9582981701321,-67.04322020678677
3027,III,44,37.62499999999999,-33.083333333333336,,0,4,16.3,234.52053955206398,-67.82285172721512
3028,III,76,37.724999999999994,-27.583333333333332,,1,6,17.4,219.87854883243628,-67.94772168812786
3029,II,72,37.724999999999994,-38.68333333333333,,1,6,17.3,248.3364939983227,-66.252444755653
3030,II,42,37.675,-49.13333333333333,,0,6,17.3,268.61044097552036,-60.853991800093766
3031,III,66,37.87499999999999,-56.016666666666666,,1,6,17.4,277.9378794538972,-55.98560954906599
3032,III,45,38.67499999999999,-21.583333333333332,,0,6,17.4,205.2930872650988,-65.88516604574697
3033,II-III,31,39.02499999999999,-41.75,,0,6,17.3,254.0621132317333,-64.1017488212097
3034,I,51,39.12499999999999,-32.483333333333334,,1,6,17.4,232.547758153652,-66.65319275180562
3035,III,40,38.974999999999994,-66.6,,0,6,17.4,287.97042165793476,-47.37935494963816
3036,III,62,39.225,-45.35,,1,6,17.3,260.88321824092964,-62.22599619300072
3037,II:,30,37.199999999999996,-85.83333333333333,,0,5,17.2,300.93167051011994,-30.910294829477024
3038,II:,60,39.474999999999994,-52.4,,1,6,17.3,272.0134622356661,-57.85999815841026
3039,II-III:,71,40.05,-33.06666666666667,,1,6,17.3,233.76097121451554,-65.81286229343682
3040,II,69,40.025,-55.416666666666664,.0923,1,5,17.2,275.6492235327389,-55.57323887497952
3041,I-II,62,40.349999999999994,-28.633333333333333,,1,6,17.3,222.93419773511852,-65.70700434214912
3042,I,77,40.824999999999996,-26.9,,1,6,17.3,218.87035482296162,-65.1366204539916
3043,I,61,40.925,-28.8,,1,6,17.4,223.39799518236998,-65.21205919698065
3044,II-III,65,40.949999999999996,-27.866666666666667,,1,5,17.2,221.18410536096616,-65.12636589023117
3045,II,32,40.89999999999999,-51.45,,0,5,16.9,269.5861473259387,-57.7943910886974
3046,III,51,41.37499999999999,-34.266666666666666,,1,6,17.3,236.24035923612823,-64.55826428546872
3047,I,45,41.3,-46.45,,0,5,17.0,261.27103046590724,-60.420392755735435
3048,III,110,41.525,-20.466666666666665,,2,6,17.4,204.8714429683866,-63.00585638983845
3049,III,46,41.37499999999999,-53.18333333333333,,0,6,17.4,271.73215513848373,-56.477876285988046
3050,II,50,41.425,-54.11666666666667,,1,6,17.4,272.97807910093877,-55.85275268781958
3051,III,43,41.525,-57.63333333333333,,0,6,17.3,277.3965258653065,-53.43571777511465
3052,I,44,41.849999999999994,-27.55,,0,5,17.2,220.62121850270907,-64.30334483899767
3053,III,70,41.849999999999994,-33.95,,1,6,17.3,235.3886642170302,-64.21273520519826
3054,I-II,31,42.17499999999999,-27.733333333333334,,0,5,17.2,221.10564112992216,-64.03510628059286
3055,I-II,40,42.07499999999999,-47.8,,0,5,17.2,263.0215682416036,-59.26822896871517
3056,I,81,42.39999999999999,-27.95,,2,6,17.4,221.63924934005573,-63.85734374652977
3057,II,31,42.3,-48.4,,0,6,17.3,263.8551767334327,-58.82242511171641
3058,III?,54,42.574999999999996,-54.93333333333333,,1,6,17.4,273.31195707467174,-54.8153291390729
3059,I-II,40,42.74999999999999,-46.3,,0,5,17.2,260.0163889009972,-59.626426256656636
3060,II-III,42,42.89999999999999,-48.68333333333333,,0,6,17.3,263.9102042942898,-58.335335599411444
3061,II,44,42.74999999999999,-64.71666666666667,,0,6,17.3,284.42590416439515,-47.8892940692694
3062,II-III,48,43.099999999999994,-25.366666666666667,,0,6,17.3,216.11748947794715,-62.88502283318195
3063,III,67,43.05,-36.71666666666667,,1,6,17.3,241.13245150920818,-62.780476364608575
3064,II-III,74,43.324999999999996,-33.45,,1,6,17.4,233.9613866322533,-63.04906005356622
3065,III?,80,43.199999999999996,-53.55,,2,6,17.3,271.0280484137559,-55.3986591719426
3066,III,44,42.849999999999994,-79.05,,0,6,17.3,296.1530145604669,-36.44864250259481
3067,III,88,43.65,-54.1,,2,6,17.3,271.50552651552965,-54.85229365194473
3068,II,61,43.824999999999996,-44.31666666666667,,1,6,17.3,255.82531360091932,-59.83509967322298
3069,I-II,43,43.974999999999994,-22.65,,0,6,17.3,210.8260189236177,-61.49523655677023
3070,I,53,44.15,-24.7,,1,5,17.2,215.1030332552626,-61.822937481634376
3071,I-II,40,44.224999999999994,-46.983333333333334,,0,6,17.4,260.253921820925,-58.41093221524273
3072,III,37,44.324999999999996,-47.6,,0,6,17.3,261.22533424571384,-58.05968065468125
3073,III,43,44.55,-21.066666666666666,,0,5,17.2,208.01721171032474,-60.52601741751263
3074,II,31,44.474999999999994,-52.71666666666667,,0,5,16.6,269.0508199775618,-55.27613774534467
3075,I-II,38,44.74999999999999,-23.0,,0,6,17.4,211.91477251949686,-60.89724378958731
3076,I-II,49,44.699999999999996,-45.05,,0,6,17.3,256.633701756313,-58.96590427570728
3077,II,36,44.974999999999994,-51.45,,0,5,17.2,266.89222881745474,-55.728156608572284
3078,I,40,45.12499999999999,-51.833333333333336,.0600,0,5,17.0,267.37156149277456,-55.44142081171359
3079,I-II,39,45.24999999999999,-44.38333333333333,,0,6,17.4,255.14730034906228,-58.87418637795442
3080,I-II,36,45.12499999999999,-66.05,,0,6,17.3,284.67293047345294,-46.23781446274934
3081,I-II,37,45.525,-40.96666666666667,,0,6,17.4,248.7049934231125,-59.846669678610105
3082,II-III,91,45.824999999999996,-27.616666666666667,,2,6,17.3,221.6082996613178,-60.80904930788075
3083,I,40,46.0,-22.366666666666667,,0,6,17.4,211.29858308768704,-59.61747651329145
3084,I-II,58,46.02499999999999,-36.95,,1,6,17.4,240.67487794620257,-60.39794269188443
3085,III,56,45.949999999999996,-48.916666666666664,,1,6,17.3,262.4117065022065,-56.48089487800461
3086,III,43,46.199999999999996,-24.633333333333333,,0,6,17.3,215.76070592552853,-59.98643404282297
3087,I-II,41,46.474999999999994,-29.766666666666666,,0,6,17.3,226.07635413658582,-60.429140955848275
3088,I-II,83,46.74999999999999,-28.666666666666668,,2,6,17.3,223.90016570741182,-60.10824792755809
3089,I-II,30,47.05,-36.7,,0,4,15.8,239.92163169629526,-59.62725026821873
3090,I-II,34,47.099999999999994,-48.21666666666667,,0,6,17.3,260.66244770511054,-56.124118481605706
3091,II-III,56,47.32499999999999,-29.016666666666666,,1,6,17.3,224.6832727059599,-59.63739533427923
3092,II,40,47.02499999999999,-65.56666666666666,,0,6,17.3,283.3838301973362,-46.033394080223424
3093,I,93,47.724999999999994,-47.38333333333333,.0585,2,4,16.4,258.98960090796743,-56.09783059185735
3094,I-II,80,47.849999999999994,-26.916666666666668,,2,4,16.3,220.7051800865687,-58.931684293106784
3095,I-II,49,48.099999999999994,-27.133333333333333,,0,4,16.3,221.1821312016111,-58.74293263438503
3096,II,35,48.02499999999999,-44.28333333333333,,0,5,17.2,253.62321997134865,-57.05855444372155
3097,III,36,48.0,-63.1,,0,6,17.4,280.31182233120563,-47.38491002172164
3098,I,38,48.425,-38.3,,0,5,16.9,242.64618207341152,-58.29411857144813
3099,II-III,69,48.324999999999996,-58.7,,1,6,17.3,274.9573381476424,-50.01387478225003
3100,I,46,48.449999999999996,-47.78333333333333,,0,4,16.1,259.2847714379331,-55.4882364173485
3101,III,110,48.574999999999996,-32.18333333333333,,2,6,17.4,230.9491070416057,-58.69849618433001
3102,I-II,33,48.55,-44.61666666666667,,0,6,17.3,253.96935073363392,-56.594121131260195
3103,II-III,30,48.224999999999994,-69.18333333333334,,0,6,17.3,286.5512612435172,-43.167970780950945
3104,I,37,48.574999999999996,-45.4,,0,4,16.2,255.2906939592601,-56.309995528888344
3105,II-III,52,48.62499999999999,-42.483333333333334,,1,6,17.3,250.2200636821734,-57.195844658389824
3106,I-II,44,48.62499999999999,-58.083333333333336,.0645,0,5,17.2,274.035173122286,-50.2496070470015
3107,II,61,48.849999999999994,-42.75,,1,5,17.0,250.60535768438638,-56.96200978459931
3108,II,73,48.8,-47.61666666666667,.0632,1,4,16.2,258.84959169409376,-55.33910333046576
3109,I,32,49.175,-43.85,.0673,0,5,17.0,252.3941713645166,-56.41346309129135
3110,I-II,37,49.12499999999999,-50.9,.0755,0,4,16.2,263.8165974014335,-53.74830787056712
3111,I-II,54,49.449999999999996,-45.733333333333334,,1,4,16.3,255.4701627113109,-55.61988333970886
3112,I,116,49.474999999999994,-44.233333333333334,.0703,2,4,16.1,252.93254015822936,-56.09097335323698
3113,I,55,49.449999999999996,-48.81666666666667,,1,5,17.2,260.4575767223337,-54.460013518127326
3114,I-II,45,49.574999999999996,-39.11666666666667,,0,6,17.3,243.85869774561303,-57.26728289800323
3115,II,40,49.77499999999999,-20.75,,0,6,17.3,210.32164420194664,-55.78775968259747
3116,I-II,47,49.74999999999999,-42.93333333333333,,0,5,17.2,250.59303958878573,-56.277142225405896
3117,II,32,49.77499999999999,-71.96666666666667,,0,5,17.2,288.7056235582015,-40.83354438872534
3118,III,43,50.37499999999999,-34.18333333333333,,0,5,17.2,234.66722425363383,-57.157664377635164
3119,II-III,41,49.974999999999994,-68.08333333333333,,0,6,17.3,284.852672214403,-43.46630037981132
3120,I,40,50.474999999999994,-51.31666666666667,.0696,0,5,17.2,263.80598958411736,-52.80387460873423
3121,II,38,50.12499999999999,-70.48333333333333,,0,6,17.3,287.1893324500772,-41.79058810760369
3122,I-II,100,50.574999999999996,-41.333333333333336,,2,4,15.8,247.53635529486726,-56.07747166013186
3123,I-II,37,50.74999999999999,-52.016666666666666,.0650,0,4,16.2,264.7143929829692,-52.3409476745549
3124,III,39,50.82499999999999,-44.5,,0,6,17.3,252.8715606239079,-55.0903285042093
3125,III,46,51.849999999999994,-53.5,.0593,0,4,15.8,266.3684374405074,-51.07876678975334
3126,III,75,52.175,-55.7,.0862,1,5,17.0,269.2837609376346,-49.880895894674524
3127,II-III,93,52.449999999999996,-17.266666666666666,,2,6,17.4,206.24150356436874,-52.211487272697546
3128,I-II,140,52.55,-52.55,.0554,3,3,15.3,264.7148971803706,-51.11747351417786
3129,III,55,52.92499999999999,-30.583333333333332,,1,5,17.2,228.3091913086881,-54.92158263197674
3130,III,36,52.9,-47.083333333333336,,0,6,17.3,256.3187584218103,-52.93025934246184
3131,II,31,52.9,-51.05,,0,6,17.3,262.3818630378226,-51.53159388152117
3132,II:,56,53.04999999999999,-44.18333333333333,,1,5,17.2,251.61228021621795,-53.64317422260609
3133,III,33,53.17499999999999,-45.93333333333333,,0,4,16.2,254.40049971602602,-53.09269805441525
3134,II-III,50,53.32499999999999,-40.766666666666666,,1,5,17.2,245.86628873578576,-54.15136188022176
3135,II,111,53.49999999999999,-39.0,,2,3,15.5,242.84330784584785,-54.27137856702834
3136,II,68,53.04999999999999,-71.81666666666666,.1203,1,5,17.2,287.6461858234528,-40.19348181410744
3137,II-III,46,53.824999999999996,-18.1,,0,6,17.3,208.27343508763795,-51.30106953849132
3138,III,32,53.77499999999999,-34.53333333333333,,0,6,17.4,235.17541639007743,-54.34376086536572
3139,II-III:,100,54.14999999999999,-23.65,,2,6,17.4,217.01782895386694,-52.69941626678734
3140,I-II,45,54.074999999999996,-40.63333333333333,,0,6,17.3,245.4901337397436,-53.611064709180994
3141,II-III,55,54.24999999999999,-28.05,,1,5,16.8,224.23234271054287,-53.48313865016253
3142,I-II,78,54.175,-39.8,,1,5,16.9,244.08064985363413,-53.65316912849094
3143,I-II,32,53.8,-71.46666666666667,,0,6,17.3,287.0969814631594,-40.2427249973783
3144,I-II,54,54.27499999999999,-55.016666666666666,.0423,1,4,15.8,267.5035099891281,-49.1355398641453
3145,II-III,36,54.474999999999994,-38.016666666666666,,0,5,17.2,241.0479242648219,-53.61380125353159
3146,II,35,54.599999999999994,-33.18333333333333,,0,5,17.2,232.89131160035288,-53.64439107758818
3147,I-II,47,54.3,-62.583333333333336,,0,6,17.4,277.2108687142152,-45.39573415599058
3148,I,83,54.675,-32.71666666666667,,2,5,17.2,232.1092147415108,-53.5644712611511
3149,III,31,54.24999999999999,-69.58333333333333,,0,6,17.4,285.0467436944825,-41.31957573614777
3150,I-II,55,54.87499999999999,-33.21666666666667,,1,6,17.4,232.9595445962279,-53.41544382057442
3151,I-II,52,55.12499999999999,-28.7,,1,4,16.0,225.48917694964035,-52.81450221153956
3152,I-II,51,55.099999999999994,-32.56666666666667,,1,5,17.0,231.88553577160334,-53.200088828786384
3153,I-II,64,55.25,-34.25,,1,5,17.0,234.69850243161892,-53.1263173071705
3154,II-III,48,55.49999999999999,-32.05,,0,4,16.3,231.0601585727069,-52.83307547825681
3155,I-II,33,55.074999999999996,-70.08333333333333,,0,6,17.3,285.33548023916654,-40.787152792613284
3156,III,77,55.64999999999999,-30.933333333333334,,1,6,17.3,229.23838310103685,-52.61846865216982
3157,I-II?,106,55.87499999999999,-29.933333333333334,.209,2,6,17.3,227.63844427378103,-52.32221484201331
3158,I-II,85,55.74999999999999,-53.63333333333333,.0590,2,4,15.8,265.04063130612025,-48.92167686351764
3159,I-II,98,56.02499999999999,-32.68333333333333,,2,5,17.1,232.1453150545362,-52.428158150685206
3160,III,59,56.275,-22.433333333333334,,1,6,17.3,215.9478912193411,-50.49432473065997
3161,II,36,56.22499999999999,-35.63333333333333,,0,4,16.4,236.98352408033242,-52.32778029705171
3162,II-III,77,56.275,-29.4,,1,6,17.3,226.84570516278967,-51.911972957665554
3163,I-II,43,56.425,-51.5,,0,6,17.3,261.7759066569258,-49.31454579780583
3164,I-II,33,56.44999999999999,-57.03333333333333,.0611,0,4,15.7,269.43762991273206,-47.16608425177987
3165,III,31,56.69999999999999,-29.016666666666666,,0,5,17.2,226.31360005843558,-51.492675305872616
3166,I,79,56.69999999999999,-32.8,,1,5,17.2,232.38700502753036,-51.867835882558516
3167,I,51,56.949999999999996,-28.416666666666668,,1,6,17.4,225.41537175130304,-51.187352748763544
3168,II-III,100,57.02499999999999,-21.75,,2,6,17.4,215.23148650306646,-49.635017245073406
3169,I-II,101,57.07499999999999,-33.46666666666667,,2,5,17.2,233.48816467700487,-51.58877054128499
3170,III,53,56.974999999999994,-53.81666666666667,,1,6,17.3,264.88233524032233,-48.18145387358671
3171,I,65,57.14999999999999,-34.03333333333333,,1,5,17.2,234.4031336322103,-51.54923483749297
3172,III,90,57.199999999999996,-38.88333333333333,,2,6,17.3,242.19245729859065,-51.41832312815399
3173,II-III,35,57.3,-33.71666666666667,,0,5,17.0,233.90272105330035,-51.4126119688767
3174,II-III,68,57.52499999999999,-17.483333333333334,,1,6,17.3,209.3520989825828,-47.79357150643165
3175,I-II,64,57.574999999999996,-18.016666666666666,,1,6,17.3,210.1194066829419,-47.941047476311034
3176,II-III,62,57.72499999999999,-27.35,,1,6,17.3,223.93437643601897,-50.333255521394115
3177,II:,49,57.77499999999999,-23.133333333333333,,0,6,17.3,217.57315512407766,-49.35071045657817
3178,I-II,52,57.925,-19.966666666666665,,1,6,17.4,213.03573445283587,-48.28972090159983
3179,III,41,58.07499999999999,-48.6,,0,6,17.3,257.05158222704307,-49.169282083505514
3180,III,110,58.19999999999999,-38.93333333333333,,2,6,17.3,242.19005005187265,-50.63857203632218
3181,III,71,58.42499999999999,-30.683333333333334,,1,6,17.3,229.23574868627665,-50.22205124508345
3182,II-III,52,58.599999999999994,-31.016666666666666,,1,5,17.2,229.77931802870708,-50.11048270465769
3183,III,40,58.62499999999999,-32.016666666666666,,0,5,17.1,231.3354409017614,-50.18931158765337
3184,II-III,96,58.62499999999999,-37.733333333333334,,2,6,17.4,240.28160929410217,-50.36003046006214
3185,II-III,80,58.74999999999999,-18.483333333333334,,2,6,17.4,211.34585782958544,-47.05983532938521
3186,I-II,62,58.07499999999999,-74.0,,1,5,17.2,288.6222532288558,-37.67119761160363
3187,III,57,59.349999999999994,-28.05,,1,6,17.3,225.39367596733837,-49.04141433647628
3188,III,67,59.449999999999996,-27.033333333333335,,1,5,17.1,223.8983805533532,-48.766750212575225
3189,II:,65,59.449999999999996,-39.6,,1,6,17.4,243.1375910406217,-49.63251969007543
3190,II-III,85,59.62499999999999,-22.366666666666667,,2,6,17.4,217.16139825817052,-47.50037899300369
3191,II-III,33,59.24999999999999,-62.81666666666667,,0,5,17.2,275.88971850912304,-43.318655647857526
3192,II,141,59.675,-29.9,,3,5,17.2,228.24943460837324,-49.05133232862507
3193,I,41,59.55,-52.333333333333336,.0340,0,3,15.6,262.0348201016423,-47.22190597414856
3194,III,83,59.8,-30.166666666666668,,2,5,16.7,228.67487647953797,-48.980852804311546
3195,III,30,59.8,-35.166666666666664,,0,5,16.8,236.30138399397393,-49.40827740299231
3196,II,41,59.94999999999999,-19.966666666666665,,0,6,17.3,213.94016448897614,-46.4875993914413
3197,II,62,59.99999999999999,-30.416666666666668,,1,5,17.2,229.08696423607165,-48.8431074891142
3198,II,50,60.17499999999999,-27.6,,1,6,17.3,224.92338756281507,-48.242497106228235
3199,II-III,46,60.22499999999999,-23.866666666666667,,0,6,17.3,219.51659532948332,-47.37104071142988
3200,III,91,60.199999999999996,-31.15,,2,5,17.2,230.22428892606206,-48.7644994713864
3201,II-III,47,60.29999999999998,-19.633333333333333,,0,6,17.3,213.63873852966006,-46.06789449971774
3202,II,65,60.04999999999999,-53.65,.0388,1,4,15.8,263.7314609751783,-46.5296850296166
3203,III,80,60.39999999999999,-33.05,,2,6,17.3,233.11882569981353,-48.78741968963906
